query_id,source_id,source_type,query,normalized_query,intent,funnel_stage,pillar_id,topic_id,surface,country,language,observed_at,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,evidence_use,notes
dq-0335,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,6 best ai prospecting tools our picks for 2026,6 best ai prospecting tools our picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0336,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0337,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,future of ai in customer relationship management what s coming next,future of ai in customer relationship management what s coming next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0338,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0339,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,5 best ai crms for real estate agents the 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0340,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,what is an ai agent a plain-english guide,what is an ai agent a plain-english guide,definition,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0341,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 with data,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0342,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0343,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to prove incremental marketing impact with linkedin s new tools,how to prove incremental marketing impact with linkedin s new tools,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0344,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,automated seo what it is and how it works in 2026,automated seo what it is and how it works in 2026,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0345,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,"What is employee-generated content, and how is it different from employee advocacy?",what is employee-generated content and how is it different from employee advocacy,other,unknown,pillar-employee-generated-content,topic-egc-definition,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0346,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How is employee-generated content different from employee advocacy?,how is employee-generated content different from employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0347,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0348,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,What are good examples of employee-generated content in B2B?,what are good examples of employee-generated content in b2b,examples,unknown,pillar-employee-generated-content,topic-egc-examples,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0349,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How should B2B teams measure employee-generated content beyond impressions?,how should b2b teams measure employee-generated content beyond impressions,measurement,unknown,pillar-measurement-learning,topic-measure-egc-beyond-impressions,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0350,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,"What can B2B teams learn from Clay, Lovable, and GitLab's public content loops?",what can b2b teams learn from clay lovable and gitlab s public content loops,case_study,unknown,pillar-examples-case-studies,topic-clay-lovable-gitlab,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0351,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How should B2B sales teams build LinkedIn content infrastructure?,how should b2b sales teams build linkedin content infrastructure,how_to,unknown,pillar-linkedin-led-gtm,topic-linkedin-content-infrastructure,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0352,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0353,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,future of ai in customer relationship management what s coming next,future of ai in customer relationship management what s coming next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0354,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0355,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,5 best ai crms for real estate agents the 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0356,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,what is an ai agent a plain-english guide,what is an ai agent a plain-english guide,definition,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0357,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 with data,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0358,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0359,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to prove incremental marketing impact with linkedin s new tools,how to prove incremental marketing impact with linkedin s new tools,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0360,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,automated seo what it is and how it works in 2026,automated seo what it is and how it works in 2026,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0361,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How should teams review employee-generated content without making it generic?,how should teams review employee-generated content without making it generic,how_to,unknown,pillar-content-operations,topic-content-review-without-killing-voice,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0362,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,Should every employee post on LinkedIn?,should every employee post on linkedin,objection,unknown,pillar-employee-generated-content,topic-should-every-employee-post,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0363,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,9 ways to improve seo rankings and traffic,9 ways to improve seo rankings and traffic,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0364,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,a new guide how to prove the value of b2b marketing,a new guide how to prove the value of b2b marketing,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0365,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,the ai perception-reality gap,the ai perception-reality gap,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0366,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How do answer engines decide which B2B content to cite?,how do answer engines decide which b2b content to cite,aeo_strategy,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
